external_id,created_at,account_age_months,monthly_revenue,remaining_arr,logins_30d,logins_prev_30d,login_frequency_change,features_used,previous_features_used,feature_usage_change,support_tickets,negative_support,support_ticket_growth,emails_opened,emails_clicked,email_engagement,last_login_days,payment_failures,days_until_renewal,number_of_users,user_activity_variance,historical_discount,churned,upgraded,responded,high_ltv,support_30d,upgrade_arpu,expected_contribution,avoided_support_cost,incremental_margin,true_p0_churn,true_p0_upsell,true_p0_response,true_p0_high_ltv,true_p0_support
C-10805,2024-03-30,47.0,399.0,4788.0,21.0,26.0,-0.1923,4.0,6.0,-0.3333,0.0,0.0,0.3824,4.0,4.0,0.4,39.0,0.0,11.0,17.0,0.3496,0.0,1,0,1,0,0,360.0,1456.95,40.0,59.85,0.4467,0.6784,0.323,0.3799,0.3941
C-10806,2024-07-13,33.0,149.0,1788.0,23.0,7.0,2.2857,9.0,8.0,0.125,2.0,0.0,0.9862,4.0,2.0,0.3,21.0,0.0,118.0,13.0,0.2083,0.0,0,1,1,0,0,120.0,820.94,90.0,22.35,0.1652,0.6195,0.3682,0.198,0.3965
C-10807,2025-03-07,8.0,399.0,4788.0,16.0,18.0,-0.1111,4.0,5.0,-0.2,0.0,0.0,-0.543,5.0,4.0,0.45,37.0,0.0,66.0,23.0,0.3048,0.0,0,1,0,0,1,360.0,1614.31,40.0,59.85,0.387,0.544,0.3498,0.4341,0.3799
C-10808,2025-06-28,24.0,149.0,1788.0,0.0,6.0,-1.0,6.0,6.0,0.0,3.0,3.0,-0.5342,8.0,5.0,0.65,20.0,1.0,16.0,34.0,0.3184,1.0,1,1,1,0,1,120.0,116.71,115.0,22.35,0.8813,0.584,0.5842,0.0828,0.832
C-10809,2026-03-04,59.0,49.0,588.0,0.0,4.0,-1.0,6.0,6.0,0.0,1.0,0.0,0.6049,8.0,8.0,0.8,0.0,0.0,125.0,22.0,0.2814,0.0,1,1,1,0,0,120.0,269.3,65.0,8.0,0.1673,0.7381,0.6637,0.1009,0.2142
C-10810,2026-02-13,4.0,249.0,2988.0,10.0,10.0,0.0,1.0,4.0,-0.75,1.0,0.0,-0.3259,9.0,7.0,0.8,13.0,1.0,101.0,13.0,0.2163,1.0,0,1,1,1,1,360.0,1354.47,65.0,37.35,0.1758,0.4163,0.6726,0.346,0.3407
C-10811,2024-03-15,52.0,49.0,588.0,27.0,24.0,0.125,4.0,7.0,-0.4286,0.0,0.0,-0.3597,1.0,0.0,0.05,18.0,1.0,121.0,23.0,0.4803,0.0,0,1,0,0,0,120.0,257.61,40.0,8.0,0.2034,0.6788,0.2932,0.0994,0.2573
C-10812,2025-01-12,41.0,799.0,9588.0,22.0,19.0,0.1579,3.0,9.0,-0.6667,1.0,0.0,1.0033,1.0,0.0,0.05,43.0,0.0,70.0,25.0,0.7393,1.0,1,1,0,1,0,360.0,3313.36,65.0,80.0,0.3717,0.6951,0.2535,0.8968,0.5349
C-10813,2026-02-06,18.0,249.0,2988.0,18.0,14.0,0.2857,2.0,1.0,1.0,1.0,1.0,-1.0968,10.0,8.0,0.9,37.0,0.0,53.0,35.0,0.5867,0.0,0,1,1,0,1,360.0,1156.47,65.0,37.35,0.2963,0.6506,0.525,0.2851,0.6248
C-10814,2024-05-25,47.0,149.0,1788.0,4.0,8.0,-0.5,0.0,2.0,-1.0,2.0,2.0,1.645,11.0,11.0,1.0,6.0,0.0,114.0,37.0,0.3355,1.0,0,1,1,0,0,120.0,809.08,90.0,22.35,0.1773,0.6817,0.7649,0.1954,0.6411
C-10815,2025-08-12,50.0,149.0,1788.0,6.0,4.0,0.5,10.0,10.0,0.0,2.0,1.0,-0.4901,1.0,0.0,0.05,0.0,0.0,42.0,11.0,0.6028,0.0,0,1,1,0,0,120.0,889.21,90.0,22.35,0.0958,0.7073,0.3729,0.214,0.3543
C-10816,2025-01-11,4.0,249.0,2988.0,3.0,8.0,-0.625,7.0,7.0,0.0,2.0,0.0,0.6934,10.0,9.0,0.95,23.0,0.0,147.0,36.0,0.4693,1.0,0,0,0,0,0,360.0,1044.04,90.0,37.35,0.3647,0.6765,0.6814,0.2535,0.4354
C-10817,2024-05-28,8.0,99.0,1188.0,1.0,5.0,-0.8,12.0,11.0,0.0909,0.0,0.0,-0.087,3.0,1.0,0.2,24.0,0.0,124.0,32.0,0.3919,1.0,1,1,0,0,0,120.0,259.08,40.0,14.85,0.6035,0.6407,0.387,0.0996,0.2176
C-10818,2024-02-24,40.0,99.0,1188.0,0.0,6.0,-1.0,3.0,7.0,-0.5714,1.0,1.0,0.2171,11.0,10.0,1.0,33.0,0.0,179.0,5.0,0.3794,0.0,0,0,0,0,1,120.0,272.48,65.0,14.85,0.583,0.4252,0.5842,0.1014,0.5842
C-10819,2024-09-12,59.0,149.0,1788.0,12.0,19.0,-0.3684,7.0,8.0,-0.125,3.0,2.0,-0.2102,11.0,10.0,1.0,11.0,0.0,9.0,22.0,0.36,0.0,0,1,1,0,1,120.0,751.69,115.0,22.35,0.2356,0.7469,0.6857,0.1828,0.6857
C-10820,2024-01-01,3.0,99.0,1188.0,10.0,4.0,1.5,14.0,10.0,0.4,1.0,1.0,0.6853,7.0,5.0,0.6,36.0,0.0,107.0,6.0,0.5302,1.0,0,0,0,0,1,120.0,393.53,65.0,14.85,0.3977,0.4903,0.485,0.1182,0.47
C-10821,2024-06-20,40.0,399.0,4788.0,6.0,2.0,2.0,12.0,8.0,0.5,1.0,1.0,-0.2779,2.0,0.0,0.1,18.0,0.0,102.0,20.0,0.4279,1.0,0,1,0,1,0,360.0,2082.6,65.0,59.85,0.2092,0.8108,0.3775,0.5996,0.3635
C-10822,2025-04-28,9.0,49.0,588.0,21.0,15.0,0.4,6.0,4.0,0.5,2.0,1.0,-0.4584,9.0,6.0,0.75,15.0,1.0,155.0,2.0,0.2543,0.0,0,0,0,0,1,120.0,244.74,90.0,8.0,0.2432,0.354,0.5744,0.0978,0.5125
C-10823,2025-11-27,39.0,399.0,4788.0,8.0,8.0,0.0,6.0,6.0,0.0,3.0,1.0,1.4507,1.0,0.0,0.05,18.0,0.0,79.0,12.0,0.2446,0.0,1,1,0,1,0,360.0,2056.01,115.0,59.85,0.2193,0.6705,0.2932,0.5904,0.6318
C-10824,2025-03-21,38.0,149.0,1788.0,18.0,13.0,0.3846,0.0,3.0,-1.0,0.0,0.0,0.0235,4.0,2.0,0.3,42.0,0.0,168.0,23.0,0.4612,0.0,1,0,0,0,0,120.0,667.9,40.0,22.35,0.3208,0.5224,0.2769,0.1656,0.4651
C-10825,2025-10-01,7.0,249.0,2988.0,0.0,4.0,-1.0,5.0,4.0,0.25,1.0,0.0,-0.5406,7.0,5.0,0.6,17.0,0.0,46.0,12.0,0.4857,1.0,0,1,0,0,0,360.0,772.46,65.0,37.35,0.53,0.4588,0.5793,0.1873,0.323
C-10826,2024-03-06,41.0,49.0,588.0,11.0,6.0,0.8333,7.0,8.0,-0.125,1.0,1.0,-1.1922,0.0,0.0,0.0,25.0,1.0,154.0,1.0,0.3374,0.0,1,1,0,0,0,120.0,200.54,65.0,8.0,0.3799,0.505,0.2497,0.0924,0.475
C-10827,2024-09-25,54.0,149.0,1788.0,13.0,12.0,0.0833,3.0,2.0,0.5,2.0,0.0,1.4925,4.0,4.0,0.4,40.0,0.0,96.0,16.0,0.1736,0.0,0,0,1,0,1,120.0,750.48,90.0,22.35,0.2369,0.6181,0.3186,0.1825,0.6106
C-10828,2025-08-03,52.0,399.0,4788.0,23.0,19.0,0.2105,6.0,8.0,-0.25,1.0,0.0,-0.4415,9.0,6.0,0.75,0.0,0.0,170.0,22.0,0.6502,1.0,0,0,0,0,0,360.0,2535.58,65.0,59.85,0.0371,0.796,0.7109,0.7409,0.2142
C-10829,2024-02-17,3.0,99.0,1188.0,14.0,12.0,0.1667,6.0,7.0,-0.1429,0.0,0.0,1.6495,1.0,0.0,0.05,24.0,1.0,43.0,30.0,0.6077,0.0,0,1,0,0,1,120.0,384.88,40.0,14.85,0.411,0.5086,0.2689,0.117,0.2729
C-10830,2025-05-30,16.0,49.0,588.0,9.0,15.0,-0.4,4.0,4.0,0.0,2.0,1.0,0.3191,4.0,2.0,0.3,31.0,0.0,50.0,6.0,0.05,1.0,0,0,0,0,1,120.0,149.19,90.0,8.0,0.5387,0.3431,0.3917,0.0864,0.6525
C-10831,2024-05-28,15.0,249.0,2988.0,6.0,15.0,-0.6,1.0,1.0,0.0,2.0,1.0,0.1143,0.0,0.0,0.0,40.0,0.0,103.0,19.0,0.6679,1.0,1,1,1,0,1,360.0,378.95,90.0,37.35,0.7694,0.4416,0.2497,0.1161,0.7408
C-10832,2025-01-04,28.0,49.0,588.0,4.0,8.0,-0.5,9.0,8.0,0.125,0.0,0.0,0.1359,7.0,4.0,0.55,2.0,0.0,101.0,8.0,0.3582,0.0,0,1,1,0,0,120.0,274.49,40.0,8.0,0.1512,0.5608,0.5597,0.1016,0.1431
C-10833,2025-07-09,10.0,99.0,1188.0,11.0,8.0,0.375,8.0,10.0,-0.2,0.0,0.0,1.7728,0.0,0.0,0.0,32.0,0.0,31.0,6.0,0.438,1.0,0,1,0,0,0,120.0,408.25,40.0,14.85,0.3752,0.4091,0.2809,0.1204,0.3015
C-10834,2026-05-20,51.0,149.0,1788.0,16.0,12.0,0.3333,5.0,9.0,-0.4444,0.0,0.0,-1.5,3.0,3.0,0.3,36.0,0.0,118.0,5.0,0.6276,1.0,0,1,1,0,1,120.0,758.38,40.0,22.35,0.2288,0.5636,0.3682,0.1842,0.3612
C-10835,2024-03-20,47.0,249.0,2988.0,0.0,1.0,-1.0,9.0,5.0,0.8,3.0,2.0,0.1715,6.0,3.0,0.45,15.0,0.0,75.0,30.0,0.7305,0.0,1,1,0,0,1,360.0,713.46,115.0,37.35,0.5659,0.8141,0.4551,0.1748,0.69
C-10836,2025-04-30,48.0,249.0,2988.0,13.0,19.0,-0.3158,14.0,8.0,0.75,2.0,0.0,-0.2122,2.0,0.0,0.1,33.0,0.0,31.0,36.0,0.6006,0.0,1,1,0,0,1,360.0,1044.64,90.0,37.35,0.3643,0.8982,0.2497,0.2537,0.4231
C-10837,2025-04-18,13.0,399.0,4788.0,13.0,17.0,-0.2353,6.0,5.0,0.2,0.0,0.0,-0.1705,2.0,0.0,0.1,22.0,0.0,94.0,26.0,0.4482,1.0,0,1,0,0,0,360.0,1742.87,40.0,59.85,0.3382,0.6343,0.3589,0.4796,0.2611
C-10838,2024-02-26,2.0,799.0,9588.0,7.0,9.0,-0.2222,0.0,4.0,-1.0,1.0,0.0,0.1194,10.0,7.0,0.85,29.0,1.0,127.0,15.0,0.1249,0.0,1,0,0,1,0,360.0,3207.59,65.0,80.0,0.3917,0.3762,0.5449,0.8819,0.4675
C-10839,2025-06-24,54.0,49.0,588.0,3.0,11.0,-0.7273,2.0,4.0,-0.5,0.0,0.0,-0.213,9.0,6.0,0.75,17.0,1.0,10.0,38.0,0.05,1.0,0,1,0,0,0,120.0,178.69,40.0,8.0,0.4475,0.7224,0.6365,0.0898,0.2709
C-10840,2024-03-07,18.0,149.0,1788.0,0.0,9.0,-1.0,4.0,3.0,0.3333,2.0,0.0,0.1505,0.0,0.0,0.0,7.0,0.0,166.0,20.0,0.5756,0.0,0,0,0,0,0,120.0,480.64,90.0,22.35,0.5112,0.4562,0.323,0.1318,0.3566
C-10841,2025-08-29,40.0,49.0,588.0,13.0,18.0,-0.2778,14.0,11.0,0.2727,2.0,1.0,-0.0189,10.0,8.0,0.9,37.0,0.0,111.0,21.0,0.6684,1.0,0,0,1,0,1,120.0,215.73,90.0,8.0,0.3329,0.7656,0.5987,0.0942,0.5769
C-10842,2024-07-02,54.0,49.0,588.0,22.0,21.0,0.0476,4.0,8.0,-0.5,1.0,1.0,-1.0508,5.0,2.0,0.35,9.0,0.0,50.0,25.0,0.2371,0.0,0,1,1,1,0,120.0,290.26,65.0,8.0,0.1025,0.7107,0.4452,0.1037,0.3941
C-10843,2024-04-20,4.0,99.0,1188.0,0.0,3.0,-1.0,1.0,2.0,-0.5,0.0,0.0,0.3051,1.0,0.0,0.05,8.0,0.0,136.0,26.0,0.346,1.0,0,0,1,1,0,120.0,285.27,40.0,14.85,0.5634,0.3678,0.4061,0.103,0.2297
C-10844,2024-03-04,2.0,249.0,2988.0,11.0,12.0,-0.0833,10.0,10.0,0.0,1.0,0.0,0.5728,10.0,8.0,0.9,39.0,0.0,152.0,20.0,0.2885,1.0,0,0,1,0,0,360.0,1110.78,65.0,37.35,0.3241,0.6173,0.589,0.272,0.4182
C-10845,2025-02-09,2.0,799.0,9588.0,7.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,-0.4337,4.0,1.0,0.25,42.0,0.0,172.0,19.0,0.2832,0.0,1,0,0,1,0,360.0,2853.74,40.0,80.0,0.4588,0.4752,0.2611,0.8184,0.4158
C-10846,2024-07-27,11.0,399.0,4788.0,5.0,13.0,-0.6154,6.0,7.0,-0.1429,1.0,0.0,1.4943,3.0,0.0,0.15,27.0,0.0,143.0,13.0,0.615,1.0,0,0,0,1,0,360.0,1170.69,65.0,59.85,0.5554,0.5031,0.3543,0.2893,0.3799
C-10847,2025-02-12,4.0,249.0,2988.0,6.0,7.0,-0.1429,0.0,2.0,-1.0,3.0,0.0,1.0685,1.0,1.0,0.1,26.0,0.0,40.0,27.0,0.4437,1.0,0,1,0,0,0,360.0,1031.75,115.0,37.35,0.3722,0.476,0.3407,0.2502,0.6411
C-10848,2026-03-01,49.0,399.0,4788.0,16.0,10.0,0.6,5.0,4.0,0.25,1.0,1.0,0.6752,10.0,7.0,0.85,16.0,0.0,33.0,27.0,0.3542,0.0,0,0,0,1,0,360.0,2377.73,65.0,59.85,0.0971,0.7927,0.6083,0.6954,0.4329
C-10849,2026-01-06,37.0,99.0,1188.0,10.0,13.0,-0.2308,10.0,8.0,0.25,1.0,1.0,0.6655,3.0,1.0,0.2,27.0,0.0,41.0,18.0,0.9315,0.0,0,1,0,0,0,120.0,415.04,65.0,14.85,0.3648,0.6677,0.3058,0.1215,0.4526
C-10850,2025-10-23,58.0,799.0,9588.0,6.0,9.0,-0.3333,10.0,11.0,-0.0909,1.0,1.0,0.0241,7.0,5.0,0.6,27.0,0.0,158.0,28.0,0.1131,1.0,1,1,0,1,0,360.0,3901.33,65.0,80.0,0.2602,0.8664,0.53,0.9527,0.4526
C-10851,2025-02-17,48.0,799.0,9588.0,18.0,11.0,0.6364,12.0,11.0,0.0909,2.0,0.0,0.9131,2.0,2.0,0.2,23.0,0.0,58.0,6.0,0.5096,0.0,0,1,1,1,0,360.0,4434.44,90.0,80.0,0.1591,0.7721,0.323,0.9773,0.3752
C-10852,2024-04-08,57.0,49.0,588.0,19.0,21.0,-0.0952,8.0,10.0,-0.2,1.0,0.0,1.2566,10.0,7.0,0.85,29.0,0.0,62.0,17.0,0.1902,1.0,0,0,0,1,0,120.0,282.89,65.0,8.0,0.1253,0.7364,0.6177,0.1027,0.3705
C-10853,2024-12-24,15.0,149.0,1788.0,29.0,22.0,0.3182,0.0,3.0,-1.0,1.0,0.0,0.6464,9.0,8.0,0.85,24.0,0.0,160.0,39.0,0.3685,0.0,0,0,0,1,0,120.0,832.78,65.0,22.35,0.1532,0.5482,0.5695,0.2007,0.4305
C-10854,2024-01-20,18.0,399.0,4788.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,-0.4562,6.0,5.0,0.55,39.0,0.0,40.0,29.0,0.4297,0.0,0,1,0,1,1,360.0,1822.6,90.0,59.85,0.3079,0.6448,0.3775,0.5081,0.5915
C-10855,2024-04-18,51.0,149.0,1788.0,9.0,11.0,-0.1818,10.0,10.0,0.0,1.0,0.0,-0.0317,4.0,3.0,0.35,30.0,0.0,76.0,29.0,0.5689,1.0,0,1,0,0,0,120.0,756.24,65.0,22.35,0.231,0.7981,0.4158,0.1838,0.3543
C-10856,2024-09-23,16.0,799.0,9588.0,26.0,23.0,0.1304,12.0,11.0,0.0909,3.0,0.0,0.4589,7.0,4.0,0.55,17.0,1.0,56.0,34.0,0.3478,0.0,0,1,1,1,1,360.0,4161.67,115.0,80.0,0.2108,0.8013,0.485,0.9669,0.428
C-10857,2025-09-04,5.0,799.0,9588.0,17.0,15.0,0.1333,7.0,4.0,0.75,0.0,0.0,0.6702,5.0,4.0,0.45,29.0,1.0,57.0,24.0,0.3266,1.0,0,1,1,1,0,360.0,3313.36,40.0,80.0,0.3717,0.5973,0.4601,0.8968,0.2932
C-10858,2025-11-26,40.0,149.0,1788.0,12.0,6.0,1.0,0.0,1.0,-1.0,4.0,1.0,-0.062,11.0,11.0,1.0,10.0,0.0,109.0,26.0,0.3442,1.0,0,1,0,0,1,120.0,908.8,140.0,22.35,0.0759,0.5847,0.7503,0.2187,0.7311
C-10859,2025-06-30,48.0,49.0,588.0,14.0,17.0,-0.1765,6.0,8.0,-0.25,3.0,2.0,-0.4534,8.0,8.0,0.8,9.0,0.0,134.0,19.0,0.184,0.0,0,0,1,0,1,120.0,278.2,115.0,8.0,0.1398,0.677,0.6225,0.1021,0.6835
C-10860,2024-08-15,58.0,149.0,1788.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,1.2674,0.0,0.0,0.0,37.0,0.0,51.0,33.0,0.5265,0.0,1,1,1,0,0,120.0,719.89,90.0,22.35,0.268,0.7101,0.2075,0.1761,0.613
C-10861,2025-09-24,55.0,99.0,1188.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.8579,9.0,9.0,0.9,26.0,0.0,11.0,28.0,0.4563,0.0,0,0,1,0,1,120.0,553.75,40.0,14.85,0.1525,0.6601,0.5793,0.1443,0.3498
C-10862,2026-05-28,8.0,149.0,1788.0,22.0,18.0,0.2222,12.0,11.0,0.0909,3.0,2.0,-0.7531,2.0,0.0,0.1,2.0,0.0,116.0,21.0,0.487,0.0,0,1,0,1,0,120.0,759.25,115.0,22.35,0.2279,0.6073,0.3823,0.1844,0.5646
C-10863,2025-08-01,46.0,249.0,2988.0,8.0,14.0,-0.4286,5.0,6.0,-0.1667,0.0,0.0,-1.0617,3.0,3.0,0.3,15.0,0.0,101.0,5.0,0.3861,0.0,1,0,0,1,1,360.0,1295.18,40.0,37.35,0.2119,0.6374,0.3965,0.3271,0.2315
C-10864,2025-11-02,51.0,149.0,1788.0,27.0,21.0,0.2857,0.0,2.0,-1.0,0.0,0.0,-0.7548,5.0,2.0,0.35,44.0,0.0,120.0,32.0,0.3614,0.0,0,1,1,0,1,120.0,699.15,40.0,22.35,0.2891,0.6537,0.285,0.1718,0.48
C-10865,2026-02-11,42.0,99.0,1188.0,13.0,10.0,0.3,8.0,8.0,0.0,3.0,2.0,0.9979,2.0,0.0,0.1,28.0,0.0,83.0,13.0,0.6351,1.0,0,1,0,0,1,120.0,415.86,115.0,14.85,0.3635,0.6197,0.3318,0.1216,0.7756
C-10866,2025-09-23,49.0,99.0,1188.0,16.0,24.0,-0.3333,5.0,5.0,0.0,2.0,1.0,1.0247,11.0,11.0,1.0,39.0,0.0,140.0,15.0,0.6044,0.0,0,0,1,0,0,120.0,440.92,90.0,14.85,0.3252,0.6148,0.5548,0.1255,0.6942
C-10867,2026-02-12,50.0,399.0,4788.0,19.0,12.0,0.5833,8.0,6.0,0.3333,2.0,1.0,-0.0592,11.0,8.0,0.95,24.0,0.0,114.0,5.0,0.683,0.0,0,1,0,1,1,360.0,2312.51,90.0,59.85,0.1219,0.7169,0.6083,0.6753,0.5548
C-10868,2024-09-18,27.0,49.0,588.0,33.0,20.0,0.65,10.0,10.0,0.0,0.0,0.0,0.3971,1.0,0.0,0.05,1.0,0.0,137.0,9.0,0.4745,1.0,1,0,0,0,0,120.0,291.29,40.0,8.0,0.0993,0.5891,0.4403,0.1038,0.1335
C-10869,2024-09-28,4.0,99.0,1188.0,9.0,3.0,2.0,4.0,3.0,0.3333,4.0,2.0,-0.0084,3.0,0.0,0.15,8.0,0.0,132.0,5.0,0.6705,0.0,0,1,0,0,1,120.0,469.2,140.0,14.85,0.2819,0.312,0.3729,0.13,0.7756
C-10870,2024-06-02,28.0,799.0,9588.0,12.0,3.0,3.0,8.0,8.0,0.0,2.0,0.0,-0.9536,4.0,2.0,0.3,4.0,0.0,91.0,4.0,0.3168,0.0,0,0,0,1,0,360.0,4797.22,90.0,80.0,0.0903,0.6165,0.4502,0.9864,0.2932
C-10871,2024-06-09,13.0,49.0,588.0,23.0,22.0,0.0455,9.0,10.0,-0.1,1.0,0.0,1.7745,8.0,7.0,0.75,33.0,0.0,61.0,1.0,0.3598,0.0,0,1,0,0,0,120.0,247.67,65.0,8.0,0.2342,0.4238,0.485,0.0982,0.387
C-10872,2025-05-02,8.0,149.0,1788.0,13.0,23.0,-0.4348,3.0,5.0,-0.4,1.0,0.0,1.0998,7.0,7.0,0.7,34.0,0.0,106.0,12.0,0.639,0.0,0,0,0,1,0,120.0,549.79,65.0,22.35,0.4409,0.3406,0.4601,0.1436,0.4675
C-10873,2026-03-28,9.0,99.0,1188.0,15.0,26.0,-0.4231,11.0,11.0,0.0,1.0,1.0,0.2835,8.0,7.0,0.75,20.0,0.0,116.0,30.0,0.5687,0.0,0,1,1,1,0,120.0,421.64,65.0,14.85,0.3547,0.6417,0.5498,0.1225,0.3894
C-10874,2024-07-14,42.0,49.0,588.0,11.0,9.0,0.2222,4.0,5.0,-0.2,1.0,1.0,-0.6847,0.0,0.0,0.0,32.0,0.0,105.0,34.0,0.3419,0.0,1,0,1,0,1,120.0,211.75,65.0,8.0,0.3452,0.6916,0.2244,0.0937,0.5646
C-10875,2025-09-20,31.0,149.0,1788.0,0.0,1.0,-1.0,10.0,6.0,0.6667,0.0,0.0,-0.1799,6.0,3.0,0.45,24.0,1.0,96.0,9.0,0.1907,1.0,1,1,1,1,0,120.0,335.08,40.0,22.35,0.6593,0.54,0.485,0.1098,0.2351
C-10876,2024-03-09,33.0,249.0,2988.0,22.0,27.0,-0.1852,13.0,10.0,0.3,2.0,1.0,-0.5539,2.0,2.0,0.2,33.0,0.0,65.0,17.0,0.3592,0.0,0,1,1,0,1,360.0,946.72,90.0,37.35,0.4239,0.7682,0.2809,0.2281,0.5597
C-10877,2026-05-06,45.0,99.0,1188.0,17.0,17.0,0.0,8.0,7.0,0.1429,0.0,0.0,0.0781,2.0,2.0,0.2,30.0,0.0,28.0,33.0,0.263,1.0,1,1,0,1,1,120.0,444.49,40.0,14.85,0.3197,0.7632,0.3589,0.126,0.2891
C-10878,2025-04-08,33.0,49.0,588.0,11.0,7.0,0.5714,10.0,10.0,0.0,1.0,1.0,0.2479,9.0,9.0,0.9,20.0,0.0,79.0,28.0,0.7449,1.0,0,1,1,1,1,120.0,279.65,65.0,8.0,0.1353,0.7374,0.677,0.1023,0.4013
C-10879,2025-03-14,38.0,49.0,588.0,12.0,21.0,-0.4286,8.0,9.0,-0.1111,0.0,0.0,-0.2729,1.0,0.0,0.05,29.0,0.0,159.0,36.0,0.552,0.0,1,1,0,0,0,120.0,188.81,40.0,8.0,0.4162,0.745,0.2497,0.091,0.2829
C-10880,2024-11-13,6.0,249.0,2988.0,22.0,25.0,-0.12,4.0,8.0,-0.5,4.0,1.0,-1.1635,0.0,0.0,0.0,14.0,0.0,130.0,17.0,0.2468,0.0,0,0,0,0,1,360.0,1095.91,140.0,37.35,0.3331,0.4959,0.2932,0.2678,0.715
C-10881,2026-04-28,51.0,799.0,9588.0,17.0,8.0,1.125,2.0,3.0,-0.3333,3.0,2.0,1.7056,5.0,3.0,0.4,33.0,1.0,137.0,7.0,0.191,0.0,0,0,0,1,1,360.0,3016.36,115.0,80.0,0.428,0.5929,0.3498,0.8504,0.8442
C-10882,2025-01-05,28.0,99.0,1188.0,15.0,21.0,-0.2857,5.0,5.0,0.0,1.0,1.0,0.19,8.0,8.0,0.8,41.0,0.0,133.0,6.0,0.2443,1.0,1,1,1,0,1,120.0,364.22,65.0,14.85,0.4426,0.4301,0.5399,0.1139,0.6177
C-10883,2024-04-18,11.0,99.0,1188.0,27.0,22.0,0.2273,10.0,10.0,0.0,1.0,0.0,0.3653,6.0,4.0,0.5,9.0,1.0,166.0,28.0,0.2882,1.0,0,1,0,0,0,120.0,539.94,65.0,14.85,0.1736,0.6395,0.5793,0.1418,0.2262
C-10884,2025-05-12,49.0,149.0,1788.0,11.0,14.0,-0.2143,8.0,7.0,0.1429,1.0,1.0,-0.3379,1.0,0.0,0.05,30.0,0.0,44.0,2.0,0.3667,0.0,0,1,1,0,0,120.0,610.8,65.0,22.35,0.3789,0.5721,0.246,0.1546,0.5
C-10885,2025-06-04,44.0,149.0,1788.0,21.0,18.0,0.1667,6.0,4.0,0.5,2.0,1.0,-1.2496,9.0,9.0,0.9,4.0,0.0,131.0,18.0,0.6229,1.0,0,0,1,1,1,120.0,923.75,90.0,22.35,0.0607,0.6614,0.7427,0.2224,0.4305
C-10886,2025-10-19,5.0,99.0,1188.0,15.0,8.0,0.875,2.0,4.0,-0.5,0.0,0.0,-0.0666,4.0,1.0,0.25,16.0,1.0,17.0,14.0,0.2067,1.0,1,0,1,0,0,120.0,388.04,40.0,14.85,0.4061,0.3267,0.4452,0.1174,0.265
C-10887,2025-03-14,13.0,49.0,588.0,30.0,26.0,0.1538,7.0,9.0,-0.2222,0.0,0.0,-0.2586,8.0,8.0,0.8,30.0,0.0,47.0,36.0,0.8579,1.0,0,1,1,0,0,120.0,257.61,40.0,8.0,0.2034,0.6453,0.5939,0.0994,0.2994
C-10888,2024-09-03,2.0,249.0,2988.0,32.0,27.0,0.1852,5.0,2.0,1.5,2.0,1.0,0.5676,2.0,0.0,0.1,12.0,1.0,10.0,39.0,0.2113,0.0,1,0,1,0,0,360.0,834.02,90.0,37.35,0.4925,0.6373,0.3363,0.201,0.5025
C-10889,2024-01-03,17.0,149.0,1788.0,20.0,27.0,-0.2593,3.0,2.0,0.5,1.0,0.0,0.7249,10.0,8.0,0.9,10.0,0.0,80.0,19.0,0.1182,0.0,0,0,1,0,0,120.0,860.74,65.0,22.35,0.1247,0.4719,0.6548,0.2072,0.2994
C-10890,2026-05-20,7.0,149.0,1788.0,27.0,20.0,0.35,8.0,9.0,-0.1111,0.0,0.0,0.612,3.0,0.0,0.15,17.0,0.0,29.0,23.0,0.7377,1.0,0,1,0,0,0,120.0,662.52,40.0,22.35,0.3263,0.5267,0.4013,0.1645,0.2159
C-10891,2024-06-19,43.0,99.0,1188.0,0.0,2.0,-1.0,3.0,4.0,-0.25,3.0,0.0,0.7906,11.0,10.0,1.0,5.0,0.0,72.0,15.0,0.6643,0.0,0,1,1,1,1,120.0,515.65,115.0,14.85,0.2108,0.5608,0.7109,0.1377,0.4502
C-10892,2024-11-05,32.0,799.0,9588.0,12.0,10.0,0.2,8.0,9.0,-0.1111,1.0,1.0,1.4429,4.0,1.0,0.25,28.0,0.0,28.0,31.0,0.3635,1.0,0,1,0,0,1,360.0,3087.07,65.0,80.0,0.4146,0.769,0.387,0.8628,0.485
C-10893,2024-05-15,58.0,249.0,2988.0,15.0,13.0,0.1538,6.0,6.0,0.0,2.0,0.0,0.3119,8.0,5.0,0.65,5.0,1.0,11.0,12.0,0.4763,0.0,0,1,0,0,1,360.0,1452.62,90.0,37.35,0.1161,0.758,0.5842,0.3784,0.3208
C-10894,2024-07-26,45.0,149.0,1788.0,29.0,26.0,0.1154,12.0,11.0,0.0909,3.0,1.0,0.8794,6.0,5.0,0.55,14.0,0.0,88.0,30.0,0.4813,0.0,0,1,0,0,0,120.0,865.14,115.0,22.35,0.1203,0.8176,0.5,0.2082,0.53
