external_id,created_at,orders_30d,orders_90d,average_order_value,days_since_last_purchase,product_views_7d,cart_additions,cart_abandonments,email_clicks,discount_usage,website_sessions,mobile_sessions,category_preferences,price_sensitivity,campaign_exposure,historical_discount,expected_margin,purchased_7d,true_p0_purchase
S-30988,2026-02-06,5.0,8.0,36.98,10.0,30.0,2.0,2.0,5.0,3.0,4.0,13.0,5.0,0.6684,3.0,1.0,15.53,1,0.9055
S-30989,2025-07-23,5.0,5.0,36.09,9.0,16.0,4.0,4.0,6.0,1.0,17.0,12.0,2.0,0.7557,2.0,1.0,15.16,1,0.9396
S-30990,2025-05-28,1.0,5.0,23.34,2.0,27.0,4.0,1.0,9.0,0.0,4.0,9.0,2.0,0.4561,0.0,0.0,9.8,1,0.9002
S-30991,2025-08-31,4.0,4.0,108.67,58.0,29.0,2.0,2.0,3.0,1.0,2.0,14.0,0.0,0.3189,7.0,1.0,45.64,1,0.5769
S-30992,2025-12-07,5.0,12.0,40.9,52.0,37.0,2.0,1.0,7.0,1.0,2.0,13.0,1.0,0.7145,1.0,1.0,17.18,1,0.8618
S-30993,2026-01-06,1.0,7.0,74.95,4.0,11.0,2.0,3.0,5.0,0.0,10.0,3.0,2.0,0.5435,5.0,0.0,31.48,1,0.5963
S-30994,2025-12-04,1.0,5.0,106.8,28.0,23.0,3.0,4.0,8.0,1.0,6.0,4.0,2.0,0.3984,0.0,1.0,44.85,1,0.6106
S-30995,2026-05-10,0.0,7.0,76.75,17.0,20.0,7.0,0.0,3.0,2.0,16.0,0.0,2.0,0.5338,2.0,1.0,32.24,1,0.9051
S-30996,2025-08-10,4.0,9.0,28.05,0.0,31.0,1.0,0.0,6.0,2.0,7.0,6.0,3.0,0.7642,0.0,0.0,11.78,1,0.9346
S-30997,2026-05-12,1.0,6.0,31.33,0.0,2.0,4.0,2.0,5.0,0.0,3.0,10.0,0.0,0.0963,0.0,0.0,13.16,1,0.6201
S-30998,2025-10-22,4.0,10.0,116.65,20.0,38.0,6.0,3.0,5.0,1.0,7.0,14.0,5.0,0.5701,2.0,1.0,48.99,1,0.9552
S-30999,2025-04-24,0.0,1.0,79.78,24.0,35.0,3.0,1.0,1.0,2.0,1.0,9.0,3.0,0.9005,4.0,0.0,33.51,1,0.5498
S-31000,2025-11-08,1.0,1.0,118.14,7.0,5.0,7.0,4.0,2.0,3.0,5.0,2.0,4.0,0.1784,4.0,0.0,49.62,1,0.6445
S-31001,2025-12-03,5.0,10.0,117.0,42.0,10.0,6.0,2.0,6.0,0.0,5.0,13.0,2.0,0.6065,1.0,1.0,49.14,1,0.8765
S-31002,2025-10-30,1.0,4.0,96.32,51.0,12.0,2.0,2.0,3.0,2.0,10.0,4.0,5.0,0.2855,4.0,1.0,40.45,0,0.3176
S-31003,2025-10-22,4.0,10.0,31.61,35.0,28.0,0.0,1.0,5.0,2.0,15.0,12.0,2.0,0.6465,2.0,1.0,13.28,1,0.8213
S-31004,2025-05-22,1.0,3.0,19.54,30.0,25.0,7.0,4.0,7.0,1.0,14.0,11.0,2.0,0.5162,6.0,0.0,8.21,1,0.8765
S-31005,2025-06-12,5.0,12.0,41.79,50.0,27.0,3.0,1.0,8.0,3.0,4.0,6.0,1.0,0.2873,4.0,0.0,17.55,1,0.8808
S-31006,2025-10-01,4.0,6.0,25.87,55.0,7.0,5.0,1.0,6.0,3.0,18.0,3.0,1.0,0.5808,6.0,1.0,10.87,1,0.8682
S-31007,2025-09-23,5.0,10.0,138.94,57.0,32.0,4.0,1.0,0.0,2.0,15.0,0.0,3.0,0.2766,2.0,1.0,58.36,1,0.8813
S-31008,2025-12-25,5.0,5.0,36.93,35.0,36.0,4.0,3.0,2.0,3.0,1.0,5.0,4.0,0.7667,5.0,0.0,15.51,1,0.8422
S-31009,2026-01-06,3.0,7.0,81.82,27.0,18.0,3.0,0.0,8.0,1.0,17.0,14.0,0.0,0.6454,2.0,1.0,34.37,1,0.9252
S-31010,2025-10-28,5.0,10.0,53.84,57.0,1.0,6.0,1.0,1.0,3.0,15.0,7.0,0.0,0.196,4.0,1.0,22.61,1,0.8092
S-31011,2026-03-16,0.0,0.0,67.57,17.0,36.0,4.0,1.0,2.0,3.0,16.0,4.0,3.0,0.5471,7.0,0.0,28.38,1,0.8475
S-31012,2025-11-22,5.0,12.0,137.09,19.0,35.0,6.0,1.0,3.0,3.0,7.0,11.0,3.0,0.4819,0.0,0.0,57.58,1,0.9711
S-31013,2025-11-18,1.0,8.0,36.76,21.0,28.0,4.0,4.0,3.0,0.0,14.0,6.0,1.0,0.3722,3.0,1.0,15.44,0,0.7281
S-31014,2025-08-04,0.0,5.0,101.2,35.0,30.0,6.0,1.0,6.0,0.0,14.0,13.0,1.0,0.4792,7.0,1.0,42.5,1,0.8749
S-31015,2026-04-22,0.0,7.0,76.58,37.0,10.0,1.0,3.0,7.0,1.0,13.0,14.0,3.0,0.2729,7.0,1.0,32.16,1,0.3351
S-31016,2025-03-05,3.0,3.0,72.7,27.0,30.0,4.0,4.0,4.0,3.0,19.0,4.0,2.0,0.4887,3.0,1.0,30.53,1,0.8844
S-31017,2025-09-04,3.0,7.0,88.36,16.0,7.0,1.0,0.0,8.0,1.0,16.0,12.0,1.0,0.3363,7.0,1.0,37.11,1,0.8494
S-31018,2025-02-04,2.0,4.0,55.99,43.0,39.0,5.0,1.0,6.0,2.0,7.0,8.0,3.0,0.4604,0.0,0.0,23.51,1,0.8914
S-31019,2025-11-27,2.0,5.0,34.04,19.0,17.0,5.0,0.0,7.0,1.0,15.0,3.0,0.0,0.3289,3.0,1.0,14.3,1,0.9337
S-31020,2026-01-18,2.0,3.0,73.32,5.0,16.0,6.0,2.0,1.0,0.0,6.0,13.0,0.0,0.755,2.0,1.0,30.8,1,0.8227
S-31021,2026-05-25,5.0,8.0,99.51,34.0,11.0,5.0,4.0,5.0,1.0,12.0,9.0,5.0,0.4383,2.0,0.0,41.79,1,0.8557
S-31022,2025-07-13,1.0,2.0,108.67,32.0,9.0,4.0,2.0,4.0,3.0,7.0,3.0,1.0,0.9034,1.0,1.0,45.64,1,0.5225
S-31023,2026-01-16,2.0,4.0,82.17,50.0,37.0,0.0,4.0,0.0,0.0,12.0,14.0,1.0,0.3018,6.0,1.0,34.51,1,0.3475
S-31024,2025-05-29,0.0,6.0,102.99,2.0,6.0,5.0,1.0,8.0,3.0,3.0,3.0,0.0,0.5129,7.0,1.0,43.26,1,0.7521
S-31025,2025-04-09,0.0,5.0,115.23,16.0,17.0,1.0,0.0,1.0,3.0,12.0,12.0,3.0,0.4791,3.0,1.0,48.4,1,0.5
S-31026,2026-03-29,3.0,10.0,110.44,14.0,0.0,3.0,3.0,3.0,3.0,5.0,11.0,2.0,0.0547,4.0,0.0,46.38,1,0.5349
S-31027,2025-05-20,0.0,2.0,47.49,45.0,21.0,7.0,2.0,9.0,1.0,1.0,1.0,0.0,0.8041,3.0,0.0,19.95,1,0.7261
S-31028,2025-06-05,3.0,4.0,77.22,58.0,32.0,5.0,0.0,8.0,1.0,13.0,12.0,4.0,0.7604,2.0,0.0,32.43,1,0.9321
S-31029,2026-04-13,4.0,5.0,77.64,10.0,28.0,7.0,0.0,9.0,0.0,17.0,5.0,0.0,0.4598,2.0,0.0,32.61,1,0.9928
S-31030,2026-03-20,4.0,7.0,133.05,54.0,35.0,2.0,1.0,9.0,0.0,1.0,6.0,5.0,0.6155,7.0,1.0,55.88,1,0.822
S-31031,2025-03-24,3.0,5.0,33.61,12.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0836,6.0,1.0,14.11,1,0.4675
S-31032,2025-08-14,3.0,3.0,131.7,57.0,17.0,1.0,2.0,5.0,3.0,13.0,14.0,3.0,0.8603,3.0,1.0,55.31,1,0.5312
S-31033,2025-09-27,1.0,6.0,26.65,48.0,8.0,5.0,4.0,4.0,2.0,3.0,1.0,5.0,0.4024,5.0,1.0,11.19,1,0.3208
S-31034,2025-11-06,4.0,6.0,134.29,48.0,14.0,7.0,0.0,6.0,3.0,11.0,7.0,4.0,0.3986,4.0,1.0,56.4,1,0.937
S-31035,2025-08-05,5.0,11.0,95.41,9.0,17.0,4.0,2.0,0.0,2.0,2.0,12.0,0.0,0.6694,2.0,1.0,40.07,1,0.8327
S-31036,2025-07-04,2.0,7.0,25.56,25.0,23.0,2.0,0.0,4.0,2.0,14.0,14.0,1.0,0.3444,3.0,0.0,10.73,1,0.8138
S-31037,2025-06-15,3.0,6.0,25.93,56.0,21.0,2.0,1.0,3.0,3.0,6.0,3.0,0.0,0.3558,4.0,1.0,10.89,0,0.5374
S-31038,2026-04-30,1.0,8.0,132.92,24.0,0.0,7.0,3.0,4.0,1.0,2.0,11.0,2.0,0.4248,7.0,1.0,55.83,1,0.5622
S-31039,2025-07-20,3.0,6.0,39.57,45.0,33.0,5.0,1.0,2.0,0.0,3.0,6.0,4.0,0.5151,3.0,1.0,16.62,1,0.8092
S-31040,2025-01-11,4.0,9.0,40.91,57.0,15.0,1.0,2.0,1.0,3.0,14.0,5.0,5.0,0.7206,1.0,1.0,17.18,0,0.4938
S-31041,2026-02-18,5.0,9.0,78.11,27.0,10.0,3.0,4.0,7.0,2.0,4.0,9.0,2.0,0.7838,2.0,0.0,32.8,1,0.7531
S-31042,2026-02-05,2.0,4.0,85.62,20.0,8.0,3.0,2.0,8.0,1.0,13.0,5.0,3.0,0.5022,3.0,0.0,35.96,1,0.779
S-31043,2025-07-01,0.0,1.0,47.13,44.0,16.0,6.0,3.0,2.0,3.0,16.0,1.0,4.0,0.5239,0.0,1.0,19.79,0,0.589
S-31044,2025-12-03,4.0,9.0,108.95,23.0,11.0,1.0,1.0,5.0,3.0,8.0,9.0,3.0,0.5055,3.0,0.0,45.76,0,0.732
S-31045,2025-11-14,5.0,9.0,68.64,23.0,4.0,3.0,0.0,4.0,3.0,4.0,5.0,1.0,0.4421,3.0,0.0,28.83,1,0.8168
S-31046,2025-04-09,1.0,4.0,137.94,35.0,30.0,5.0,4.0,1.0,3.0,10.0,2.0,0.0,0.3584,3.0,1.0,57.93,0,0.626
S-31047,2025-09-30,5.0,7.0,46.53,22.0,0.0,2.0,4.0,4.0,0.0,2.0,9.0,5.0,0.5981,4.0,1.0,19.54,0,0.52
S-31048,2025-05-29,3.0,7.0,66.58,8.0,2.0,2.0,3.0,9.0,3.0,2.0,2.0,3.0,0.536,6.0,0.0,27.96,1,0.6525
S-31049,2026-01-19,1.0,6.0,29.33,3.0,0.0,4.0,2.0,3.0,3.0,4.0,10.0,4.0,0.2026,3.0,1.0,12.32,0,0.5387
S-31050,2025-01-23,4.0,11.0,107.3,49.0,25.0,7.0,4.0,4.0,0.0,13.0,7.0,1.0,0.0955,7.0,0.0,45.07,0,0.8924
S-31051,2025-04-14,3.0,9.0,128.47,13.0,2.0,0.0,1.0,2.0,3.0,18.0,11.0,2.0,0.6535,0.0,1.0,53.96,1,0.6236
S-31052,2025-04-07,1.0,3.0,78.37,9.0,16.0,2.0,3.0,3.0,2.0,3.0,0.0,5.0,0.4885,0.0,0.0,32.92,0,0.4514
S-31053,2025-05-04,2.0,4.0,61.36,57.0,0.0,3.0,4.0,7.0,0.0,2.0,1.0,0.0,0.691,2.0,0.0,25.77,0,0.2306
S-31054,2025-03-20,0.0,0.0,95.37,57.0,39.0,1.0,1.0,0.0,2.0,14.0,4.0,0.0,0.7658,4.0,1.0,40.06,1,0.4097
S-31055,2026-02-05,0.0,7.0,78.33,41.0,0.0,4.0,0.0,5.0,2.0,7.0,10.0,5.0,0.3667,7.0,0.0,32.9,0,0.4292
S-31056,2025-04-14,5.0,6.0,28.92,6.0,23.0,6.0,3.0,6.0,0.0,2.0,4.0,2.0,0.0364,4.0,1.0,12.15,1,0.9517
S-31057,2025-07-12,3.0,10.0,138.26,8.0,38.0,1.0,0.0,1.0,1.0,7.0,10.0,4.0,0.5422,2.0,1.0,58.07,1,0.8569
S-31058,2025-12-09,5.0,7.0,53.11,39.0,7.0,6.0,4.0,9.0,0.0,13.0,12.0,4.0,0.5198,5.0,1.0,22.31,1,0.9101
S-31059,2025-02-19,5.0,9.0,115.69,32.0,32.0,0.0,0.0,6.0,1.0,6.0,9.0,4.0,0.3755,7.0,1.0,48.59,0,0.871
S-31060,2025-10-05,5.0,5.0,108.59,3.0,24.0,0.0,1.0,5.0,0.0,5.0,6.0,5.0,0.6431,0.0,1.0,45.61,1,0.8716
S-31061,2026-04-23,0.0,0.0,64.11,16.0,1.0,3.0,1.0,9.0,1.0,13.0,10.0,4.0,0.7728,0.0,1.0,26.93,1,0.6726
S-31062,2025-09-25,4.0,9.0,99.29,11.0,33.0,7.0,3.0,3.0,2.0,15.0,6.0,3.0,0.555,3.0,1.0,41.7,1,0.9735
S-31063,2026-05-26,1.0,4.0,26.53,14.0,3.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.6893,0.0,0.0,11.14,0,0.51
S-31064,2025-01-18,0.0,6.0,21.69,36.0,0.0,2.0,3.0,8.0,3.0,2.0,11.0,5.0,0.4176,4.0,1.0,9.11,0,0.2108
S-31065,2025-09-05,3.0,6.0,94.51,17.0,26.0,7.0,4.0,1.0,1.0,12.0,14.0,5.0,0.7986,2.0,0.0,39.7,1,0.8989
S-31066,2025-05-30,4.0,7.0,52.27,45.0,39.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5993,4.0,1.0,21.95,1,0.8693
S-31067,2025-04-15,0.0,4.0,115.09,12.0,31.0,6.0,4.0,9.0,0.0,2.0,7.0,1.0,0.7645,1.0,0.0,48.34,0,0.8235
S-31068,2026-03-17,0.0,2.0,91.9,10.0,15.0,1.0,3.0,2.0,3.0,17.0,4.0,2.0,0.295,0.0,1.0,38.6,1,0.4576
S-31069,2026-01-06,1.0,2.0,30.73,32.0,38.0,7.0,4.0,4.0,3.0,16.0,7.0,3.0,0.3019,5.0,0.0,12.91,1,0.8993
S-31070,2026-02-13,2.0,4.0,29.97,12.0,15.0,2.0,0.0,1.0,3.0,2.0,12.0,2.0,0.2298,4.0,1.0,12.59,0,0.5987
S-31071,2025-01-05,2.0,9.0,119.17,30.0,17.0,4.0,1.0,9.0,3.0,3.0,13.0,2.0,0.8413,3.0,1.0,50.05,1,0.8006
S-31072,2025-05-18,5.0,10.0,44.98,32.0,36.0,1.0,2.0,9.0,3.0,11.0,13.0,0.0,0.4879,4.0,1.0,18.89,1,0.9289
S-31073,2026-04-16,4.0,5.0,45.26,49.0,7.0,7.0,1.0,3.0,0.0,9.0,14.0,1.0,0.7754,0.0,0.0,19.01,1,0.8449
S-31074,2025-04-14,0.0,0.0,27.07,59.0,9.0,2.0,3.0,4.0,1.0,14.0,5.0,1.0,0.9293,1.0,0.0,11.37,1,0.215
S-31075,2026-04-01,1.0,5.0,130.34,48.0,11.0,2.0,0.0,9.0,3.0,10.0,10.0,1.0,0.0311,0.0,0.0,54.74,1,0.6059
S-31076,2025-12-14,5.0,5.0,114.24,8.0,20.0,4.0,0.0,8.0,2.0,8.0,4.0,3.0,0.3888,6.0,1.0,47.98,1,0.971
S-31077,2025-07-11,0.0,6.0,38.12,16.0,14.0,1.0,2.0,6.0,1.0,6.0,14.0,1.0,0.652,1.0,1.0,16.01,0,0.4207
S-31078,2025-11-02,5.0,11.0,27.7,30.0,3.0,5.0,3.0,2.0,3.0,7.0,8.0,4.0,0.6261,3.0,0.0,11.63,0,0.754
S-31079,2025-11-20,0.0,1.0,44.09,29.0,13.0,0.0,1.0,2.0,3.0,13.0,14.0,5.0,0.6554,1.0,0.0,18.52,0,0.309
S-31080,2025-01-14,4.0,5.0,89.52,57.0,1.0,7.0,1.0,7.0,3.0,9.0,13.0,1.0,0.5071,6.0,1.0,37.6,1,0.8501
S-31081,2025-05-23,5.0,7.0,53.86,42.0,15.0,3.0,4.0,5.0,2.0,6.0,14.0,5.0,0.5191,0.0,0.0,22.62,1,0.6942
S-31082,2025-01-16,0.0,6.0,38.5,41.0,28.0,1.0,0.0,8.0,2.0,16.0,14.0,5.0,0.598,5.0,0.0,16.17,1,0.7099
S-31083,2025-08-22,4.0,9.0,64.42,42.0,8.0,6.0,4.0,4.0,0.0,7.0,0.0,1.0,0.7984,2.0,0.0,27.06,0,0.7251
S-31084,2026-04-29,2.0,4.0,121.32,47.0,5.0,6.0,3.0,3.0,1.0,8.0,14.0,3.0,0.1997,6.0,0.0,50.96,0,0.5461
S-31085,2025-03-23,1.0,4.0,52.19,51.0,19.0,4.0,2.0,7.0,1.0,2.0,12.0,3.0,0.7658,2.0,1.0,21.92,0,0.5187
S-31086,2025-12-29,3.0,10.0,33.25,35.0,7.0,3.0,1.0,3.0,3.0,11.0,12.0,0.0,0.8918,7.0,1.0,13.97,1,0.6671
S-31087,2025-02-27,2.0,7.0,72.86,18.0,6.0,3.0,2.0,0.0,1.0,16.0,7.0,1.0,0.9015,7.0,1.0,30.6,1,0.6106
S-31088,2025-05-09,1.0,4.0,84.1,16.0,25.0,7.0,4.0,7.0,0.0,3.0,10.0,1.0,0.9545,2.0,1.0,35.32,1,0.8389
S-31089,2025-02-07,2.0,4.0,126.75,56.0,35.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.4561,1.0,0.0,53.24,1,0.515
S-31090,2026-02-25,4.0,4.0,113.21,12.0,25.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,0.127,7.0,1.0,47.55,1,0.7649
S-31091,2025-12-03,4.0,11.0,50.56,22.0,3.0,3.0,0.0,0.0,3.0,19.0,2.0,5.0,0.6522,4.0,1.0,21.24,1,0.8249
S-31092,2026-03-05,1.0,3.0,132.83,17.0,28.0,4.0,1.0,5.0,2.0,16.0,14.0,4.0,0.4236,6.0,0.0,55.79,1,0.8914
S-31093,2025-11-02,2.0,9.0,73.17,31.0,36.0,1.0,2.0,6.0,0.0,5.0,3.0,2.0,0.3756,2.0,1.0,30.73,1,0.6953
S-31094,2025-11-22,1.0,5.0,105.47,48.0,6.0,0.0,0.0,2.0,0.0,8.0,13.0,1.0,0.1746,1.0,1.0,44.3,0,0.2159
S-31095,2026-04-03,1.0,2.0,121.17,3.0,9.0,5.0,1.0,4.0,1.0,16.0,4.0,0.0,0.3917,0.0,1.0,50.89,1,0.8647
S-31096,2025-08-13,1.0,8.0,68.32,28.0,25.0,7.0,2.0,2.0,2.0,5.0,4.0,2.0,0.141,1.0,0.0,28.69,0,0.7875
S-31097,2026-05-26,5.0,9.0,106.86,42.0,20.0,2.0,0.0,5.0,0.0,13.0,10.0,4.0,0.1574,2.0,1.0,44.88,1,0.8849
S-31098,2025-07-21,5.0,9.0,61.26,6.0,35.0,5.0,3.0,7.0,2.0,7.0,6.0,5.0,0.5564,3.0,0.0,25.73,1,0.9734
S-31099,2025-08-10,3.0,8.0,129.65,38.0,14.0,7.0,0.0,0.0,0.0,10.0,1.0,0.0,0.789,6.0,1.0,54.45,1,0.8606
S-31100,2025-05-11,5.0,11.0,65.44,14.0,24.0,5.0,4.0,3.0,2.0,19.0,14.0,4.0,0.3016,3.0,0.0,27.48,1,0.9517
S-31101,2025-12-22,2.0,2.0,114.49,5.0,6.0,1.0,0.0,8.0,0.0,1.0,9.0,0.0,0.5496,3.0,1.0,48.08,1,0.6715
S-31102,2025-07-06,0.0,6.0,107.42,0.0,39.0,0.0,1.0,5.0,0.0,5.0,5.0,4.0,0.012,5.0,0.0,45.12,0,0.6985
S-31103,2025-03-04,4.0,7.0,78.16,54.0,4.0,5.0,3.0,7.0,2.0,11.0,3.0,3.0,0.6582,7.0,0.0,32.83,1,0.7408
S-31104,2025-06-14,5.0,12.0,89.08,54.0,8.0,2.0,4.0,9.0,2.0,4.0,4.0,4.0,0.765,2.0,0.0,37.41,1,0.5793
S-31105,2025-08-26,2.0,9.0,74.01,37.0,18.0,2.0,0.0,5.0,2.0,9.0,7.0,5.0,0.5603,7.0,1.0,31.09,0,0.6889
S-31106,2025-11-23,1.0,7.0,88.2,26.0,26.0,2.0,2.0,4.0,0.0,10.0,1.0,5.0,0.3184,0.0,1.0,37.04,0,0.6318
S-31107,2025-01-17,4.0,9.0,35.36,43.0,4.0,6.0,4.0,6.0,1.0,13.0,10.0,3.0,0.3069,1.0,1.0,14.85,1,0.7998
S-31108,2025-01-20,2.0,8.0,135.33,16.0,35.0,6.0,0.0,3.0,2.0,3.0,1.0,0.0,0.7312,4.0,1.0,56.84,1,0.9255
S-31109,2025-04-08,1.0,5.0,42.6,58.0,21.0,2.0,4.0,9.0,0.0,15.0,2.0,2.0,0.4155,2.0,1.0,17.89,1,0.5
S-31110,2025-08-31,5.0,12.0,84.66,47.0,23.0,0.0,4.0,9.0,1.0,7.0,5.0,2.0,0.7,1.0,0.0,35.56,0,0.6715
S-31111,2025-11-15,1.0,7.0,44.75,50.0,18.0,5.0,4.0,7.0,1.0,3.0,8.0,5.0,0.1314,5.0,0.0,18.79,0,0.49
S-31112,2025-09-14,1.0,7.0,79.77,26.0,32.0,2.0,1.0,3.0,2.0,19.0,4.0,2.0,0.6978,1.0,1.0,33.5,1,0.8053
S-31113,2025-01-29,2.0,4.0,72.26,46.0,24.0,4.0,1.0,9.0,2.0,2.0,9.0,1.0,0.7889,3.0,1.0,30.35,1,0.7703
S-31114,2025-05-07,1.0,8.0,97.82,58.0,20.0,3.0,2.0,6.0,3.0,7.0,7.0,1.0,0.3632,1.0,1.0,41.09,1,0.4601
S-31115,2025-10-05,3.0,9.0,138.17,0.0,18.0,5.0,2.0,0.0,0.0,12.0,0.0,3.0,0.4469,1.0,1.0,58.03,1,0.8859
S-31116,2025-12-31,3.0,10.0,33.31,29.0,32.0,5.0,3.0,3.0,1.0,15.0,7.0,2.0,0.8138,5.0,1.0,13.99,1,0.9007
S-31117,2025-07-05,4.0,5.0,130.94,26.0,11.0,7.0,4.0,1.0,3.0,11.0,11.0,1.0,0.5377,7.0,0.0,54.99,1,0.8389
S-31118,2026-03-08,3.0,4.0,96.87,19.0,15.0,6.0,3.0,8.0,0.0,14.0,6.0,4.0,0.4024,2.0,1.0,40.69,1,0.9305
S-31119,2026-02-06,0.0,3.0,128.67,27.0,17.0,1.0,1.0,4.0,2.0,15.0,3.0,2.0,0.1203,5.0,1.0,54.04,0,0.5112
S-31120,2025-04-20,2.0,6.0,65.8,25.0,20.0,5.0,1.0,4.0,0.0,5.0,4.0,1.0,0.6086,7.0,1.0,27.64,0,0.8077
S-31121,2026-02-22,0.0,7.0,51.33,0.0,38.0,4.0,2.0,6.0,1.0,3.0,5.0,4.0,0.763,2.0,1.0,21.56,1,0.8455
S-31122,2026-02-20,3.0,5.0,102.65,6.0,18.0,6.0,2.0,9.0,0.0,6.0,1.0,0.0,0.4048,0.0,1.0,43.11,1,0.9478
S-31123,2025-04-27,5.0,6.0,33.28,11.0,18.0,0.0,4.0,7.0,1.0,18.0,9.0,5.0,0.0934,2.0,1.0,13.98,1,0.8624
S-31124,2025-11-09,2.0,5.0,112.41,31.0,37.0,6.0,0.0,5.0,0.0,1.0,13.0,4.0,0.147,5.0,1.0,47.21,1,0.9125
S-31125,2026-01-17,5.0,11.0,49.8,39.0,33.0,7.0,3.0,2.0,2.0,14.0,6.0,5.0,0.4787,6.0,1.0,20.92,1,0.9558
S-31126,2025-12-14,0.0,3.0,121.64,4.0,35.0,6.0,1.0,8.0,1.0,14.0,8.0,1.0,0.3424,4.0,0.0,51.09,1,0.9593
S-31127,2025-04-11,0.0,2.0,78.67,2.0,30.0,3.0,4.0,8.0,3.0,2.0,2.0,1.0,0.571,5.0,0.0,33.04,1,0.6878
S-31128,2025-04-29,2.0,3.0,105.82,26.0,5.0,5.0,3.0,0.0,0.0,6.0,7.0,1.0,0.1573,0.0,1.0,44.44,1,0.4875
S-31129,2025-03-13,1.0,6.0,78.45,44.0,14.0,7.0,0.0,8.0,3.0,2.0,2.0,0.0,0.129,0.0,1.0,32.95,0,0.81
S-31130,2026-01-24,1.0,6.0,87.2,38.0,11.0,5.0,3.0,2.0,3.0,11.0,7.0,4.0,0.0578,2.0,1.0,36.62,0,0.52
S-31131,2025-01-03,1.0,4.0,134.91,26.0,23.0,1.0,0.0,7.0,3.0,18.0,1.0,3.0,0.0343,6.0,1.0,56.66,1,0.8053
S-31132,2025-09-27,4.0,9.0,114.39,23.0,9.0,0.0,1.0,7.0,1.0,11.0,1.0,2.0,0.5803,2.0,1.0,48.04,1,0.7436
S-31133,2025-12-06,3.0,5.0,94.47,12.0,7.0,7.0,4.0,2.0,1.0,6.0,3.0,4.0,0.0881,6.0,1.0,39.68,1,0.7875
S-31134,2025-07-05,1.0,8.0,71.66,55.0,35.0,6.0,3.0,1.0,2.0,14.0,5.0,2.0,0.7001,1.0,1.0,30.1,1,0.7221
S-31135,2026-05-15,1.0,1.0,125.6,28.0,33.0,4.0,3.0,1.0,2.0,15.0,1.0,1.0,0.879,0.0,1.0,52.75,1,0.7408
S-31136,2025-11-09,5.0,5.0,113.05,7.0,4.0,5.0,2.0,8.0,0.0,8.0,13.0,3.0,0.7294,5.0,1.0,47.48,1,0.9391
S-31137,2026-01-01,3.0,8.0,118.0,39.0,21.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.3648,2.0,1.0,49.56,1,0.3811
S-31138,2026-01-15,1.0,1.0,76.42,29.0,28.0,3.0,4.0,9.0,3.0,2.0,9.0,1.0,0.3301,1.0,1.0,32.1,1,0.6236
S-31139,2026-01-31,0.0,3.0,31.96,56.0,33.0,3.0,2.0,8.0,2.0,2.0,14.0,1.0,0.457,1.0,0.0,13.42,1,0.5
S-31140,2025-11-18,0.0,7.0,49.98,29.0,8.0,3.0,1.0,2.0,2.0,16.0,3.0,4.0,0.5203,0.0,1.0,20.99,1,0.5037
S-31141,2026-03-22,0.0,0.0,38.42,44.0,36.0,3.0,1.0,1.0,0.0,5.0,11.0,5.0,0.1499,0.0,0.0,16.14,0,0.495
S-31142,2025-11-25,1.0,8.0,91.12,34.0,0.0,6.0,2.0,3.0,1.0,13.0,7.0,0.0,0.5192,5.0,1.0,38.27,1,0.6177
S-31143,2025-09-16,1.0,1.0,37.07,29.0,14.0,6.0,3.0,6.0,1.0,15.0,0.0,0.0,0.4634,7.0,1.0,15.57,1,0.8061
S-31144,2025-03-31,4.0,9.0,19.62,9.0,34.0,0.0,4.0,0.0,3.0,5.0,14.0,0.0,0.3435,3.0,1.0,8.24,1,0.6353
S-31145,2025-07-14,2.0,4.0,84.38,34.0,35.0,6.0,0.0,1.0,1.0,13.0,7.0,0.0,0.218,3.0,0.0,35.44,1,0.9191
S-31146,2026-02-28,5.0,5.0,99.15,38.0,10.0,0.0,0.0,9.0,0.0,16.0,8.0,5.0,0.3595,7.0,1.0,41.64,1,0.8629
S-31147,2025-02-15,3.0,6.0,18.07,12.0,5.0,6.0,3.0,1.0,0.0,4.0,10.0,4.0,0.3843,2.0,1.0,8.0,1,0.7171
S-31148,2026-03-16,1.0,6.0,79.7,20.0,9.0,5.0,2.0,3.0,2.0,8.0,0.0,3.0,0.0943,2.0,0.0,33.47,0,0.6479
S-31149,2025-06-08,4.0,5.0,126.71,29.0,27.0,7.0,1.0,9.0,0.0,7.0,5.0,3.0,0.4373,2.0,1.0,53.22,1,0.9733
S-31150,2025-04-09,2.0,4.0,133.43,17.0,6.0,6.0,3.0,5.0,2.0,2.0,4.0,2.0,0.6353,6.0,0.0,56.04,1,0.7016
S-31151,2025-09-21,2.0,5.0,124.89,17.0,27.0,1.0,4.0,3.0,3.0,6.0,3.0,3.0,0.5285,4.0,0.0,52.45,0,0.5187
S-31152,2026-01-20,2.0,3.0,133.91,14.0,0.0,5.0,3.0,2.0,3.0,3.0,8.0,1.0,0.5599,3.0,1.0,56.24,0,0.5275
